name,percussion,name group,instrument,pitch,sustained,lowlevel.spectral_centroid.mean,lowlevel.spectral_centroid.max,lowlevel.spectral_centroid.min,lowlevel.spectral_centroid.stdev,lowlevel.spectral_flux.max,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.min,lowlevel.spectral_flux.stdev,lowlevel.spectral_rms.max,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.min,lowlevel.spectral_rms.stdev,lowlevel.spectral_spread.max,lowlevel.spectral_spread.mean,lowlevel.spectral_spread.min,lowlevel.spectral_spread.stdev,lowlevel.zerocrossingrate.max,lowlevel.zerocrossingrate.mean,lowlevel.zerocrossingrate.min,lowlevel.zerocrossingrate.stdev,lowlevel.barkbands_flatness_db.max,lowlevel.barkbands_flatness_db.mean,lowlevel.barkbands_flatness_db.min,lowlevel.barkbands_flatness_db.stdev,lowlevel.erbbands_flatness_db.max,lowlevel.erbbands_flatness_db.mean,lowlevel.erbbands_flatness_db.min,lowlevel.erbbands_flatness_db.stdev,lowlevel.melbands_flatness_db.max,lowlevel.melbands_flatness_db.mean,lowlevel.melbands_flatness_db.stdev,lowlevel.melbands_flatness_db.min,centroid,effectiveduration,logattacktime.logpoint1,logattacktime.logpoint2,logattacktime.logpoint3,logattacktime.decimalpoint1,logattacktime.decimalpoint2,logattacktime.decimalpoint3
acco_gref_mg_qu_mf_sol2_12,nonpercussive,string,acco,high,sustained,1138.28369140625,2473.15087890625,156.627182006836,292.812438964844,0.040295336395502,0.011141032911837,0.001294645946473,0.006938108708709,0.008721834979951,0.004598391242325,5.47491035831627E-05,0.003561501624063,14215889,4534522.5,1557293.375,2201000.25,0.074615381658077,0.032965928316116,0,0.019539389759302,0.562210500240326,0.2390146702528,0.090138383209705,0.110091283917427,0.326180011034012,0.183289349079132,0.037577174603939,0.071107119321823,0.60712742805481,0.293242305517197,0.122757412493229,0.134718909859657,0.42062109708786,4.38764190673828,-0.594871759414673,0.162086173892021,0.41625851392746,0.254172312710777,1.4523997781113,2.60770532552391
acco_gref_mg_qu_mf_sol3_12,nonpercussive,string,acco,high,sustained,1241.33544921875,2356.66821289062,357.125671386719,265.986511230469,0.088190488517284,0.018297746777535,0.001079336740077,0.012894919142127,0.008726850152016,0.005368372425437,3.00470892398152E-05,0.002752590924501,21066334,4006806.75,2020748,2094200.125,0.079999998211861,0.041830778121948,0,0.024628741666675,0.693929672241211,0.307212233543396,0.106879100203514,0.124515041708946,0.359486311674118,0.233604595065117,0.056239202618599,0.069021716713905,0.722905695438385,0.349328577518463,0.127376079559326,0.195562571287155,0.491362929344177,5.60306119918823,0.267533540725708,0.203265309333801,2.05480718612671,1.85154188395769,1.59685436337424,113.450701636707
acco_gref_mg_qu_mf_sol4_12,nonpercussive,string,acco,high,sustained,1429.01037597656,2341.86254882812,367.067810058594,361.526184082031,0.089797481894493,0.020562402904034,0.001296920003369,0.015468730591238,0.008222000673413,0.004526502452791,0.000191265382455,0.002590809483081,11323754,4065754.5,1468155.25,2513883.75,0.106153845787048,0.042545765638352,0,0.029697887599468,0.659662008285522,0.407162815332413,0.19828599691391,0.070402726531029,0.436013996601105,0.302292823791504,0.042356830090284,0.142177522182465,0.698521614074707,0.450265526771545,0.071379370987415,0.297514885663986,0.455809146165848,4.95807266235352,0.249777749180794,0.125963717699051,1.90333330631256,1.77736960583662,1.3364838578974,80.0448336333894
acco_gref_mg_qu_mf_sol5_1,nonpercussive,string,acco,high,sustained,2069.74438476563,3383.57568359375,453.510070800781,704.229248046875,0.116443879902363,0.037209339439869,0.006033534184098,0.022307865321636,0.008463741280139,0.004872144199908,3.89837332477327E-05,0.002171713160351,15816466,4454083.5,2376693.75,2490149,0.143076926469803,0.053337179124355,0,0.037076611071825,0.549532890319824,0.36516746878624,0.118252776563168,0.053372837603092,0.430231720209122,0.282909244298935,0.036726336926222,0.147732749581337,0.585592091083527,0.421191513538361,0.04913804680109,0.185722634196281,0.473889201879501,4.873854637146,0.414442747831345,0.044761903584004,2.64158725738525,2.59682538456534,1.10856689096145,438.114127147122
acco_gref_mg_se_mf_sol0_12,nonpercussive,string,acco,high,sustained,663.40966796875,2131.09692382812,350.994567871094,313.300201416016,0.145508959889412,0.06823193281889,0.001800521742553,0.046166617423296,0.010950057767332,0.005463004112244,0.000126395869302,0.003888983512297,18837970,3432263.25,881892.3125,3009854,0.052307691425085,0.018449164927006,0,0.008125861175358,0.513209462165833,0.27800914645195,0.10452526062727,0.071068868041039,0.331285178661346,0.214193820953369,0.042990423738957,0.102631062269211,0.582215547561646,0.373782366514206,0.064835257828236,0.211608976125717,0.469281584024429,5.01176881790161,0.241459473967552,0.323446720838547,2.06709742546082,1.74365064174531,2.10594352640622,116.707139730666
acco_gref_mg_se_mf_sol1_12,nonpercussive,string,acco,high,sustained,1011.0322265625,2543.71411132812,373.540802001953,235.796188354492,0.059532340615988,0.014800759963691,0.000760503462516,0.009155083447695,0.009444190189242,0.005568056832999,1.8883683878812E-05,0.003678153734654,8567598,3792511,1018279.5,2183453.75,0.051538459956646,0.028699746355414,0,0.014537268318236,0.619271159172058,0.21246463060379,0.114489115774632,0.11626410484314,0.302034169435501,0.188564270734787,0.03949012234807,0.06618832051754,0.648996531963348,0.274437010288238,0.12004042416811,0.180864468216896,0.429409921169281,5.42866230010986,-0.591513931751251,0.10489796102047,0.361043095588684,0.256145109387084,1.27320390224354,2.29637650914132
acco_gref_mg_se_mf_sol2_12,nonpercussive,string,acco,high,sustained,1078.25280761719,1840.79345703125,354.374420166016,231.995986938477,0.058910772204399,0.011588814668357,0.001010166830383,0.007467682939023,0.008494793437421,0.005251065362245,9.8937722214032E-05,0.003467910690233,16401249,3775956.5,1502965.75,2352171.25,0.063846156001091,0.034534938633442,0,0.016003986820579,0.511137902736664,0.229433044791222,0.112445078790188,0.079836994409561,0.298685193061829,0.205217078328133,0.040458675473929,0.080637633800507,0.548448324203491,0.282917320728302,0.091242887079716,0.19055587053299,0.469301372766495,4.80201816558838,0.04183116927743,0.184988662600517,1.28609979152679,1.10111117254765,1.53104749266482,19.3241229277017
acco_gref_mg_se_mf_sol3_12,nonpercussive,string,acco,high,sustained,777.677368164063,2040.57092285156,196.096969604492,237.362014770508,0.039764661341906,0.011430063284934,0.00157448311802,0.006356166210026,0.008713922463357,0.005209899507463,7.5759096944239E-05,0.003542945021763,29141800,3923167.75,1233060.75,2730888,0.061538461595774,0.022384736686945,0,0.012806734070182,0.568402230739594,0.3229159116745,0.145909354090691,0.069379791617394,0.383531749248505,0.246944859623909,0.046555303037167,0.096663519740105,0.626338362693787,0.384502857923508,0.085436835885048,0.249500676989555,0.439197361469269,5.97630405426025,0.024021906778216,0.143560096621513,1.20043087005615,1.05687081878048,1.39174636802157,15.8646636897748
acco_gref_mg_se_mf_sol4_12,nonpercussive,string,acco,high,sustained,1268.52111816406,2373.95043945312,314.078308105469,362.546569824219,0.041216988116503,0.006578949280083,0.000541989109479,0.004591889679432,0.008432333357632,0.004443140234798,9.45226565818302E-05,0.00328803434968,14828969,3880951.5,1168558.75,2631666,0.107692308723927,0.032209984958172,0,0.022146284580231,0.535731434822083,0.407875388860703,0.187065646052361,0.063280075788498,0.474504411220551,0.325824409723282,0.045432265847921,0.162946328520775,0.614951491355896,0.471406012773514,0.057516977190971,0.269428312778473,0.410480678081512,4.23231315612793,-0.527001619338989,0.13984127342701,0.437006801366806,0.297165495140913,1.3798798519553,2.7353115629357
bsn_gref_mf_sol1_12,nonpercussive,wind,bsn,high,sustained,554.801452636719,1721.30493164063,448.008392333984,160.970123291016,0.117347858846188,0.01009498629719,0.000186739023775,0.00762815726921,0.009405734017491,0.006109557114542,1.37396809805068E-05,0.00333145679906,13350364,1513828.75,258280.8125,2690560,0.047692306339741,0.020914247259498,0,0.005670594517142,0.483107924461365,0.422771126031876,0.14691598713398,0.064511269330978,0.517838299274445,0.424186080694199,0.040451195091009,0.147749617695808,0.597247540950775,0.527090728282928,0.067632749676704,0.251269936561584,0.453490734100342,6.31222200393677,-0.613353490829468,0.139569163322449,0.383151918649674,0.243582738732308,1.3790155498251,2.41630592401502
bsn_gref_mf_sol2_12,nonpercussive,wind,bsn,high,sustained,619.28173828125,2883.580078125,442.016479492188,315.815551757812,0.123289182782173,0.00322726694867,0.000106836057967,0.006353180389851,0.009219387546182,0.006113762035966,3.18961042466981E-06,0.00330587499775,24942594,1501600.75,384532.65625,2462152.5,0.066923074424267,0.025519283488393,0.000769230769947,0.006161411292851,0.504096925258637,0.421677440404892,0.07582001388073,0.09212938696146,0.514882147312164,0.426122725009918,0.042649790644646,0.140587359666824,0.563797533512116,0.501070082187653,0.083806052803993,0.146149009466171,0.463946372270584,6.44818592071533,-0.226767644286156,0.16147392988205,0.754716575145721,0.593242635653533,1.45035370889494,5.68481812931904
bsn_gref_mf_sol3_12,nonpercussive,wind,bsn,high,sustained,762.465454101563,1315.00366210938,343.631042480469,84.9899673461914,0.1351677775383,0.004500609822571,0.000420462951297,0.008212440647185,0.009368005208671,0.006826096214354,4.44319994130638E-05,0.003140424145386,15739675,1717089.75,616965.5625,2063110.625,0.05615384504199,0.033200267702341,0.002307692309842,0.007106634322554,0.495450526475906,0.419751197099686,0.106791481375694,0.075410023331642,0.513415932655335,0.438336819410324,0.039755564182997,0.119999878108501,0.549702763557434,0.478751212358475,0.056752480566502,0.206969007849693,0.486833065748215,6.12913846969605,-0.1126404479146,0.14240363240242,0.913945555686951,0.771541963753422,1.38804527601231,8.20248709321082
cb_d_gref_mf_sol1_12,nonpercussive,string,cb,low,sustained,213.579849243164,1603.68469238281,108.043632507324,117.349754333496,0.130941763520241,0.029412981122732,0.000509370293003,0.032379157841206,0.022107303142548,0.006914828438312,3.28069691022392E-05,0.006759327370673,19182544,2946904.25,503265.59375,2542385,0.030769230797887,0.007952234707773,0.000769230769947,0.004875857383013,0.606238603591919,0.376703500747681,0.193770632147789,0.067726090550423,0.41022327542305,0.24293340742588,0.047011073678732,0.055339194834232,0.768239438533783,0.509203672409058,0.077632062137127,0.312455713748932,0.390908926725388,5.14412689208984,-0.205263882875442,0.156825393438339,0.780181407928467,0.623355961344026,1.43491241590165,6.02811332121379
cb_d_gref_mf_sol2_12,nonpercussive,string,cb,low,sustained,346.056884765625,1771.43322753906,209.191635131836,157.5537109375,0.066312186419964,0.006025552283973,0.000537420157343,0.005805416963995,0.010440004058182,0.003951652441174,5.13140839757398E-05,0.003729944583029,24190328,3109568.5,578303.6875,2835633.5,0.04076923057437,0.010049586184323,0.000769230769947,0.004106156062335,0.491784155368805,0.348776698112488,0.173346847295761,0.049627467989922,0.396897435188294,0.259938418865204,0.047558713704348,0.088285855948925,0.593240737915039,0.458436459302902,0.056850954890251,0.278168141841888,0.379810184240341,4.7039680480957,-0.367907822132111,0.193786844611168,0.622426331043243,0.428639488353542,1.56238062485976,4.19204881330889
cb_g_gref_mf_sol1_12,nonpercussive,string,cb,low,not sustained,213.255981445312,2004.0927734375,102.452865600586,134.530532836914,0.117881625890732,0.009368438273668,0.000716643873602,0.010162713006139,0.020372753962875,0.004357769619673,8.00826310296543E-05,0.00626966310665,24832538,3740658.5,514326.71875,2396194.75,0.029230769723654,0.007945555262268,0,0.004533657804132,0.568303167819977,0.413825571537018,0.187046661973,0.07527120411396,0.458198428153992,0.259020388126373,0.050715539604426,0.084980465471745,0.714314758777618,0.550695478916168,0.085886843502522,0.296609550714493,0.236943930387497,4.42734670639038,0.370191156864166,0.14954648911953,2.49480724334717,2.34526086634171,1.41106327585906,312.469220031044
cb_g_gref_mf_sol2_12,nonpercussive,string,cb,low,sustained,307.768920898437,1765.50988769531,133.69580078125,139.393341064453,0.091136552393437,0.007930899038911,0.000389591034036,0.008673224598169,0.011405581608415,0.005403651855886,3.58194229193032E-05,0.003913960419595,14710737,2927370,497965.40625,2498376.25,0.050769232213497,0.010234354063869,0.000769230769947,0.005614205263555,0.518684506416321,0.339830130338669,0.177386671304703,0.055922370404005,0.421332448720932,0.256921917200088,0.048310827463865,0.08054231107235,0.615936279296875,0.444137215614319,0.064823232591152,0.294187605381012,0.471976488828659,4.35757350921631,-0.09042214602232,0.124943308532238,0.936984121799469,0.812040806715431,1.33334736973242,8.64936295341419
cb_g_gref_mf_sol3_12,nonpercussive,string,cb,high,sustained,636.32958984375,999.899963378906,295.572540283203,150.744201660156,0.053562890738249,0.012236146256328,0.001168219489045,0.00723189720884,0.009953298605978,0.004736094735563,8.3879342128057E-05,0.003414774313569,8391224,3276063,876135.5625,2462734,0.076153844594956,0.030980324372649,0,0.016507156193256,0.480196386575699,0.302193135023117,0.180222481489182,0.045136772096157,0.402571111917496,0.271630138158798,0.053576666861773,0.089710481464863,0.573445022106171,0.369941353797913,0.060553573071957,0.27800241112709,0.463559120893478,4.13716554641724,-0.197047933936119,0.173990935087204,0.809251725673676,0.635260812996903,1.49276325120493,6.44542746993711
clsb_gref_mf_sol2_12,nonpercussive,string,clsb,high,sustained,512.875915527344,1758.88696289063,206.03239440918,215.783950805664,0.035875979810953,0.004290333949029,0.000565001508221,0.002718332922086,0.009828089736402,0.007380188442767,3.16860205202829E-05,0.002982658101246,13584153,1739790.5,661038.0625,2055860.25,0.071538463234902,0.028249889612198,0.00846153870225,0.009571553207934,0.463077634572983,0.332233667373657,0.072473511099815,0.054938279092312,0.384699165821075,0.325029462575912,0.031091015785933,0.076734140515328,0.576709151268005,0.419584929943085,0.054519806057215,0.175502151250839,0.474987834692001,7.37961435317993,-0.2422975897789,0.236122444272041,0.80852609872818,0.572403670816725,1.72235410422191,6.4346673266931
clsb_gref_mf_sol3_12,nonpercussive,string,clsb,high,sustained,1042.82006835938,3083.84887695312,424.174194335938,246.572265625,0.06149622052908,0.005273332353681,0.000362543709343,0.004106844775379,0.009992417879403,0.006873931270093,3.65742707799654E-05,0.002881353255361,22429752,1688111.5,701039.5,2136898.25,0.084615387022495,0.052235085517168,0.003076923079789,0.01112337037921,0.486554771661758,0.401898801326752,0.106230393052101,0.070596717298031,0.557814478874207,0.441032350063324,0.038073547184467,0.103069230914116,0.495293408632278,0.435938209295273,0.052933160215616,0.179542124271393,0.499770790338516,7.01852607727051,-0.225921869277954,0.172743767499924,0.767142832279205,0.594399082959092,1.48848261811187,5.84982443570793
clsb_gref_mf_sol4_12,nonpercussive,string,clsb,high,sustained,1079.12683105469,2851.42749023438,633.877746582031,238.626220703125,0.079233713448048,0.002585277426988,0.000215880063479,0.00396294426173,0.008960482664406,0.00559243420139,1.40502870635828E-05,0.002962312661111,10330203,2084967.5,613643.125,2592771.5,0.078461535274983,0.037026736885309,0.000769230769947,0.010554721578956,0.64121925830841,0.516114950180054,0.071505926549435,0.137012124061585,0.607733070850372,0.483815044164658,0.033408172428608,0.169915452599525,0.668696641921997,0.556214272975922,0.114198662340641,0.108547642827034,0.463896542787552,6.85662126541138,0.343888461589813,0.305850327014923,2.51328802108765,2.20743773130629,2.02232209602643,326.052865313159
clsb_gref_mf_sol5_12,nonpercussive,string,clsb,high,sustained,2045.5634765625,3649.28735351562,681.761962890625,348.222930908203,0.080547101795673,0.002874296158552,0.000142614677316,0.004136660601944,0.010485257022083,0.003798197489232,9.52065965975635E-06,0.002472281455994,15221007,2480260.25,734360.4375,2087323.875,0.106153845787048,0.066974177956581,0,0.012765916995704,0.743902862071991,0.550909757614136,0.081033684313297,0.134800493717194,0.687491238117218,0.506198704242706,0.034118782728911,0.152989208698273,0.741985499858856,0.57614004611969,0.113008543848991,0.188466742634773,0.459610462188721,6.75945568084717,-0.596229910850525,0.514535129070282,0.767913818359375,0.253378691571012,3.26990495265054,5.86021862467747
fltu_gref_mf_sol3_12,nonpercussive,wind,fltu,high,sustained,627.670043945313,2687.2998046875,401.151947021484,189.128311157227,0.032480549067259,0.004854667931795,0.000245932606049,0.00375701719895,0.009019036777318,0.006619120482355,6.8091981120233E-06,0.003096381900832,10478036,1934022.5,742533.125,1895784.25,0.102307692170143,0.030041282996535,0.017692307010293,0.013730327598751,0.518841862678528,0.389247685670853,0.041604816913605,0.092333018779755,0.500316858291626,0.383195459842682,0.04309643059969,0.100683592259884,0.591779589653015,0.454070955514908,0.07793091237545,0.118722438812256,0.515078783035278,7.67371892929077,0.561028361320496,0.285578221082687,3.92496609687805,3.6393880213948,1.93009293527317,8413.29460845931
fltu_gref_mf_sol4_12,nonpercussive,wind,fltu,high,sustained,870.175598144531,1865.6953125,341.425994873047,129.874740600586,0.077308692038059,0.003302780678496,0.000152228196384,0.005287792533636,0.00941201671958,0.006793503649533,1.15288082724874E-06,0.003327333834022,11636797,2119514.75,565449.625,2128822,0.110769227147102,0.036954313516617,0.009999999776483,0.007702292408794,0.613166630268097,0.506959855556488,0.05488907545805,0.133908241987228,0.615456938743591,0.503306925296783,0.043417163193226,0.159610584378243,0.650728046894074,0.557090401649475,0.112544253468513,0.152222454547882,0.49502232670784,7.59716558456421,-1.27097463607788,0.371156454086304,0.424739241600037,0.053582795033909,2.35047942584765,2.65912799100598
fltu_gref_mf_sol5_12,nonpercussive,wind,fltu,high,sustained,1563.85046386719,5554.1689453125,508.3359375,251.132781982422,0.122219726443291,0.003604459576309,8.22479923954234E-05,0.006851555313915,0.011646411381662,0.005845137871802,4.29300598625559E-06,0.003278167452663,16555825,2316770.5,388113.1875,2472856.75,0.496923089027405,0.071764647960663,0.000769230769947,0.036117937415838,0.667827665805817,0.518954277038574,0.069124177098274,0.14195704460144,0.698569178581238,0.545440375804901,0.038953647017479,0.182622075080872,0.696104288101196,0.55261242389679,0.120131969451904,0.074298538267613,0.500985443592072,7.63433122634888,-1.47919428348541,0.485351473093033,0.518526077270508,0.033174601635942,3.05739445150254,3.3000922276405
gui_gref_a_mf_sol2_12,nonpercussive,string,gui,high,not sustained,492.288543701172,2085.95434570312,229.503341674805,224.441864013672,0.328838795423508,0.005544167943299,5.5630302085774E-05,0.022489752620459,0.019267046824098,0.001493261544965,4.46409239884815E-06,0.003330490551889,15137723,2499998.25,257776.640625,2500927,0.215384617447853,0.025684548541904,0.000769230769947,0.021938137710095,0.502356112003326,0.357181876897812,0.044991984963417,0.088899500668049,0.528816640377045,0.338154673576355,0.050951965153217,0.130610242486,0.600653290748596,0.466806799173355,0.091822676360607,0.101698637008667,0.323299527168274,1.70185935497284,-1.00764989852905,0.311201810836792,0.4094557762146,0.098253968684819,2.04739581315731,2.56717678167696
gui_gref_b_mf_sol3_12,nonpercussive,string,gui,high,not sustained,592.275329589844,3113.19921875,391.683990478516,490.972412109375,0.373071610927582,0.003952603787184,6.18238118477166E-05,0.020921198651195,0.017815804108977,0.00171626068186,1.12752374548109E-07,0.003334269393235,35207840,3048900.75,227905.28125,3289415.25,0.157692313194275,0.022562859579921,0,0.017471790313721,0.66296249628067,0.4630047082901,0.058205679059029,0.142510592937469,0.605157434940338,0.413741707801819,0.03847823664546,0.164650067687035,0.746189117431641,0.561395823955536,0.142895057797432,0.137774124741554,0.337454050779343,1.78399097919464,-1.31626307964325,0.312789112329483,0.361065745353699,0.048276627137386,2.05489252497994,2.29649627521437
gui_gref_d_mf_sol2_12,nonpercussive,string,gui,high,not sustained,537.637023925781,1822.94677734375,300.387878417969,159.675888061523,0.20515763759613,0.003417209489271,6.52223607175983E-05,0.013688953593373,0.015534231439233,0.001443790155463,1.0046655916085E-06,0.002930519171059,20737526,2645732,216894.46875,2723933.25,0.061538461595774,0.022325677797198,0.001538461539894,0.009184115566313,0.546130537986755,0.380628913640976,0.100712910294533,0.104811936616898,0.533925414085388,0.356431066989899,0.053266305476427,0.140365496277809,0.624373435974121,0.480949521064758,0.108964458107948,0.194859445095062,0.299766391515732,1.85047614574432,-0.917222678661346,0.399591833353043,0.520589590072632,0.12099775747257,2.50952677311504,3.31580964184944
gui_gref_d_mf_sol3_12,nonpercussive,string,gui,high,not sustained,463.143920898438,1843.6376953125,318.5283203125,196.801300048828,0.31959930062294,0.004272954072803,3.95444913010579E-05,0.020759766921401,0.015988767147064,0.001540802768432,1.33510496880263E-07,0.00312874186784,26456104,2930784.25,255805.375,2992246.5,0.156153842806816,0.020168447867036,0,0.016600664705038,0.671968579292297,0.458293855190277,0.046574268490076,0.13716071844101,0.613678216934204,0.412360846996307,0.071512915194035,0.152368858456612,0.764421284198761,0.555155396461487,0.141251996159554,0.113710574805737,0.358927577733994,1.6975964307785,-1.36499977111816,0.209115639328957,0.252267569303513,0.043151930424697,1.61851094020132,1.78758857092111
gui_gref_el_mf_sol1_12,nonpercussive,string,gui,low,not sustained,288.268493652344,1538.37353515625,155.438858032227,136.514266967773,0.195183888077736,0.006682883016765,0.000404419959523,0.015224961563945,0.013441003859043,0.002434160327539,2.64904138020938E-05,0.002916475990787,7714921,1275435.75,192798.234375,1436238.375,0.046923078596592,0.008557451888919,0,0.005703365895897,0.589356005191803,0.454896837472916,0.182398453354835,0.056176856160164,0.451933681964874,0.35704442858696,0.060937281697989,0.08123179525137,0.673551321029663,0.599771320819855,0.067865960299969,0.267324417829514,0.346415430307388,1.95834469795227,-0.88461971282959,0.258049875497818,0.388480722904205,0.130430838781053,1.81154812353025,2.44613669659671
